q,mean_val,stderr_val
0.0412,0.04198750869323897,0.0004333972310748493
0.0427,0.053535571452887856,0.0005658086705288144
0.0442,0.06557803021535191,0.0006903055492237637
0.0458,0.0832661275968664,0.0008841349342195519
0.0474,0.10231613089171931,0.0010730951055085939
0.049,0.12939003484348355,0.0013454691520923359
0.0508,0.16250441705720978,0.0017130614366653392
0.0526,0.2029809080922655,0.0021044632717730077
0.0544,0.2521161163537741,0.0026482502261674047
0.0563,0.3157375620377916,0.0033569566667030508
0.0583,0.3997966157508543,0.004229863934357917
0.0604,0.5343102447548099,0.0055734352520463906
0.0625,0.669386997289491,0.007084783961472329
0.0647,0.8803968721609984,0.009224891986720414
0.067,1.1786767711691826,0.012374565513794357
0.0693,1.6295782427572407,0.017193495520689245
0.0718,2.2243967994410347,0.023383683878500906
0.0743,1.897023540161889,0.02011302154765768
0.0769,1.8084211625782998,0.018978618220449016
0.0797,1.731558870218434,0.018071707399403888
0.0825,1.6889453022842764,0.017747942361546313
0.0854,1.6962157141155128,0.017949979460768362
0.0884,1.6163577643362563,0.016933973509548682
0.0915,1.5851081481941245,0.016601819708904095
0.0947,1.596109818990194,0.016962776995330723
5.4642,1.6129420042997926,0.01701154039179438
5.6569,1.6579639150383072,0.017444693213060258
5.8563,1.6357215368239622,0.01723329139963088
6.0629,1.7276411654928097,0.018454772821286804
6.2767,1.7501613750483351,0.01833806266275126
6.498,1.7849227589932806,0.01874845382196185
6.7272,1.9209951917413888,0.020226590981173347
6.9644,2.23823708942543,0.023689915071702233
7.21,1.7069512760367411,0.018083067475106258
7.4643,1.1892414292871518,0.012564235414604401
7.7275,0.8913556915488678,0.009389569936880393
8.0,0.6780328700559849,0.007131932209007896
8.5742,0.415550038512486,0.004395727914526242
8.8766,0.32501826869593925,0.003359592126221421
9.1896,0.2542598790918951,0.002697244490650298
9.5137,0.20220100098578517,0.0021388491089642564
9.8492,0.16016041721030672,0.0017133359040708033
10.1965,0.12635359116757616,0.0013285082892417392
10.5561,0.10154959872360227,0.0010769565317227839
10.9283,0.08096479993393234,0.0008707252041457354
11.3137,0.06581653340284468,0.0006947824776731173
11.7127,0.054119031780271006,0.0005746190688136422
12.1257,0.04289205490893871,0.00046035727835485517
12.5533,0.03416131629208762,0.00035488553905891923
